type,id,name,spectral_type,x_pc,y_pc,z_pc,vx_kms,vy_kms,vz_kms,temperature_k,mass_solar,luminosity_solar,radius_solar,metallicity_dex,age_gyr,absolute_mag,epoch,notes,constellation,ra_deg,dec_deg,astrometry_epoch,parallax_mas,parallax_error_mas,pm_ra_cosdec_masyr,pm_ra_error_masyr,pm_dec_masyr,pm_dec_error_masyr,radial_velocity_kms,radial_velocity_error_kms,astrometry_ref,radial_velocity_ref
star,cns5-1499,G 192-13,M4.0V,-6.642157624,3.230380194,2.282983700,,,,3013,,0.0089636445,0.34731025,-0.7924,,,2000.0,Corrected CNS5 1499; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Camelopardalis,90.29510135819429,59.59306278611283,2016.0,129.35233025146474,0.031582862,-104.94209374584324,0.022754013538360596,-928.6279422304801,0.025025108829140663,,,2020yCat.1350....0G,
star,cns5-4472,HD 165222,M0V,6.934130207,3.215273517,1.193320539,32.690785,14.123516,-18.915275,3619,,0.033741876,0.46718353,-0.1193,,9.917446,2000.0,Corrected CNS5 4472; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Full source space motion.,Serpens,271.2841138366001,-3.032798001841446,2016.0,129.25861152855128,0.028894516,569.7350500009994,0.023447535932064056,-332.72570584176094,0.019412439316511154,32.256195068359375,0.19079269468784332,2020yCat.1350....0G,2020yCat.1350....0G
star,cns5-1735,G 109-35,M5.0Ve,-7.313613422,-2.153341586,1.399414425,,,,,,,,,,,2000.0,Corrected CNS5 1735; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Gemini,104.87435115776526,19.344873685053248,2016.0,129.00897627455848,0.07870944,909.1205182604839,0.06200472265481949,-894.5493258832637,0.05122816190123558,,,2020yCat.1350....0G,
star,cns5-4461,G 227-22,M5Ve,-0.442592709,6.765081812,3.841757887,,,,3005,,0.0032350887,0.20990635,-0.1121,,13.914647,2000.0,Corrected CNS5 4461; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Draco,270.57119282072466,64.26058361909148,2016.0,128.3303517680493,0.037687358,196.39438808300974,0.04141198471188545,-383.7888416782764,0.039699703454971313,,,2020yCat.1350....0G,
brown_dwarf,cns5-4458,WISEP J180026.60+013453.1,L7.5,6.713107248,3.640976374,1.631529616,2.450788,-9.465550,-13.373836,,,,,,,,2000.0,Corrected CNS5 4458; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Full source space motion.,Ophiuchus,270.1111446302847,1.58076369973362,2016.0,128.05461654386062,0.500821,183.73364597497817,0.5255213975906372,-384.1081520264992,0.4416026473045349,-5.1,0.7,2020yCat.1350....0G,2015AJ....150..179G
brown_dwarf,cns5-0017,WISE J000517.48+373720.5,T9,-2.795773750,6.612450174,-3.249158239,,,,,,,,,,,2000.0,Corrected CNS5 17; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Andromeda,1.3229134,37.6223382,2000.0,126.9,2.1,997.3,1.0,-271.6,1.0,,,2014yCat.2328....0C; 2021ApJS..253....7K,
brown_dwarf,cns5-1850,2MASS J07290002-3954043,T8pec,-2.332966552,-7.448490632,-1.437154339,,,,,,,,,,,2000.0,Corrected CNS5 1850; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Puppis,112.247914,-39.8959328,2000.0,126.0,8.0,-567.0,5.0,1643.0,6.0,,,2014yCat.2328....0C; 2012ApJ...752...56F,
star,cns5-4485,G 154-44,M4.0Ve,7.735659349,1.894033936,0.298585497,,,,,,,,,,13.972776,2000.0,Corrected CNS5 4485; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Serpens,271.88396508794,-15.964616826018132,2016.0,125.4744227659533,0.03664798,-618.4062023048978,0.03332100436091423,-347.00667271540146,0.02689230814576149,,,2020yCat.1350....0G,
star,cns5-1899,SCR J0740-4257,M4.5,-1.854258623,-7.638398325,-1.382541319,,,,2960,,0.00284409,0.20271601,-0.0878,,14.324740,2000.0,Corrected CNS5 1899; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Puppis,115.04626042327716,-42.958948811779244,2016.0,125.29909348905967,0.02647732,-483.4584532806379,0.02445601485669613,504.7743174008572,0.024794802069664,,,2020yCat.1350....0G,
star,cns5-1724,CD-44 3045A,M3V,-2.069379814,-7.370888282,-2.414693193,,,,3180,,0.0075962623,0.28720632,-1.0393,,11.957059,2000.0,Corrected CNS5 1724; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Puppis,104.4373295461301,-44.29139605439596,2016.0,124.56954932191705,0.05522421,-1118.0733608822757,0.06305354833602905,-48.934413882232306,0.06703178584575653,,,2020yCat.1350....0G,
star,cns5-1723,CD-44 3045B,M3,-2.072512399,-7.381935442,-2.418361650,,,,3179,,0.007887989,0.29264417,-1.039,,11.763801,2000.0,Corrected CNS5 1723; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Puppis,104.43647190771412,-44.291651313997995,2016.0,124.38277554542188,0.044506755,-1172.1891273041947,0.050886545330286026,-125.36987530414002,0.05050896108150482,,,2020yCat.1350....0G,
star,cns5-2905,G 122-49,M4.5V,-2.799919377,1.759756800,7.331252042,,,,,,,,,,,2000.0,Corrected CNS5 2905; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Ursa Major,177.7301638123558,48.373099796519554,2016.0,124.33777491111096,0.06421634,-1545.0688611035787,0.023162247613072395,-962.7239331057074,0.05356386676430702,,,2020yCat.1350....0G,
star,cns5-3127,L 399-68,M3V,3.901112859,-6.522034550,2.655868986,,,,3075,,0.0052580484,0.25544256,-0.8556,,12.709907,2000.0,Corrected CNS5 3127; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Centaurus,190.18807526858592,-43.563321977327206,2016.0,124.2171283114297,0.032960605,-782.089989185698,0.024142688140273094,689.5613585623493,0.025805639103055,,,2020yCat.1350....0G,
star,cns5-4014,G 202-45,M3.0V,1.479828544,5.599141256,5.600932725,,,,,,,,,,,2000.0,Corrected CNS5 4014; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Hercules,246.0346613794078,48.35400423362307,1991.25,124.12000274658203,1.16,1146.26,1.2100000381469727,-451.86,1.1100000143051147,,,2007A&A...474..653V,
star,cns5-4539,Chi Dra,F7V,-1.654636623,6.915263564,3.789788029,,,,,,,,,,4.049034,2000.0,Corrected CNS5 4539; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Draco,275.259744172076,72.73369775642335,1991.25,124.11000061035156,0.87,531.21,1.0299999713897705,-349.71,0.9399999976158142,,,2007A&A...474..653V,
star,cns5-1208,Tabit,F6V,-7.275658439,-1.473906391,-3.160980301,,,,6154,1.208073,2.854192,1.4859011,-0.8722,4.001862,3.656057,2000.0,Corrected CNS5 1208; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Orion,72.46212402119102,6.9613310085374644,2016.0,123.94000244140625,0.17,464.06,0.17000000178813934,11.21,0.11999999731779099,,,2020yCat.1350....0G; 2007A&A...474..653V,
star,cns5-3162,Wolf 437,M3.5V,1.209097683,-2.089894725,7.706221683,,,,3039,,0.012900602,0.4097401,-0.7116,,11.859124,2000.0,Corrected CNS5 3162; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Virgo,191.98138882517026,9.749354230882224,2016.0,123.82970088360902,0.036753137,-1008.267067199613,0.04029994457960129,-460.0339460837744,0.032798659056425095,,,2020yCat.1350....0G,
star,cns5-5067,G 262-15,M3V,-1.347104612,7.690266537,2.100530007,,,,3385,,0.01952979,0.40637878,-0.0372,,,2000.0,Corrected CNS5 5067; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Cepheus,307.63826397516186,65.45081813440359,2016.0,123.68594083835224,0.01658342,443.2636466159827,0.01865960843861103,283.3536914054755,0.017374904826283455,,,2020yCat.1350....0G,
brown_dwarf,cns5-5377,2MASSW J2148162+400359,L7,0.135136158,7.950617772,-1.466864400,-34.174030,-14.760653,-3.100057,,,,,,,,2000.0,Corrected CNS5 5377; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Full source space motion.,Cygnus,327.0723954642871,40.068517793015445,2016.0,123.6752359487603,0.35115317,772.175608915056,0.36216169595718384,458.2432398551363,0.3537176847457886,-14.52,0.71,2020yCat.1350....0G,2016ApJS..225...10F
star,cns5-3008,G 13-22,M4.5Ve,0.839874366,-3.697816283,7.141977806,,,,,,,,,,,2000.0,Corrected CNS5 3008; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Virgo,183.56472559955648,0.6227271293051196,2016.0,123.66705758419215,0.05354453,-951.3356740882246,0.05638953298330307,-284.0493774070142,0.03893069550395012,,,2020yCat.1350....0G,
star,cns5-2039,L 674-15,M3.5V,-3.848605925,-7.076392380,0.972229270,,,,,,,,,,12.583902,2000.0,Corrected CNS5 2039; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Puppis,123.17043503163158,-21.55502398567159,2016.0,123.24814750705667,0.026338276,13.458423373876627,0.01725298911333084,-693.9868644420849,0.019097650423645973,,,2020yCat.1350....0G,
white_dwarf,cns5-1475,EGGR 290,DA8P,-7.429186436,-2.964342318,-1.363501131,,,,,,,,,,14.583787,2000.0,Corrected CNS5 1475; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Orion,89.10409821980528,5.359344709329013,2016.0,123.24164716553946,0.018715372,-444.6846044467807,0.017798542976379395,-925.1396520378544,0.01503277663141489,,,2020yCat.1350....0G,
star,cns5-4356,BD+18 3421,M1.5V,5.504342913,4.998074145,3.356502715,-33.829670,35.126859,-21.370616,3631,,0.031074738,0.50559,-0.2307,,10.019217,2000.0,Corrected CNS5 4356; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Full source space motion.,Hercules,264.4766236517814,18.596087654354623,2016.0,122.58920751006131,0.019827357,926.6381166366465,0.015803569927811623,984.455172787448,0.018191147595643997,-10.092474937438965,0.23209279775619507,2020yCat.1350....0G,2020yCat.1350....0G
white_dwarf,cns5-1938,LAWD 26,DA9.0,1.364306976,-7.579870028,-2.717040200,,,,,,,,,,14.529717,2000.0,Corrected CNS5 1938; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Volans,118.30118445721946,-67.79867244988867,2016.0,122.44565524788479,0.012780414,1467.1233866646044,0.014066140167415142,-1489.7210290827738,0.015046423301100731,,,2020yCat.1350....0G,
brown_dwarf,cns5-1339,UGPS J052127.27+364048.6,T8.5,-8.076808794,1.315912738,-0.005892370,,,,,,,,,,,2000.0,Corrected CNS5 1339; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Auriga,80.3642561,36.6787856,2000.0,122.19999694824219,1.6,569.0,0.8999999761581421,-1511.0,1.0,,,2014yCat.2328....0C; 2019ApJS..240...19K,
star,cns5-0429,p Eri A,K2V,1.386849680,-3.896498689,-7.067864860,-4.540586,-16.141070,-17.002353,5044,0.848425,0.3325382,0.7550487,0.05,0.5176346,6.118829,2000.0,Corrected CNS5 429; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Full source space motion.,Eridanus,24.951317415506175,-56.19325138476668,2016.0,122.108812649359,0.041797627,262.61493034694894,0.03200250491499901,14.96130071250266,0.03570042923092842,21.585933685302734,0.16128559410572052,2020yCat.1350....0G,2020yCat.1350....0G
star,cns5-0428,p Eri B,K2V,1.388390538,-3.900107085,-7.073793236,-6.085130,-16.667751,-15.337912,4902,0.7728912,0.31139687,0.7736013,-0.3803,12.368283,6.228948,2000.0,Corrected CNS5 428; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Full source space motion.,Eridanus,24.950656623757837,-56.19640006625107,2016.0,122.00347235303983,0.036533207,309.22982585737077,0.028642820194363594,10.815266219876033,0.03178069740533829,20.138343811035156,0.15670259296894073,2020yCat.1350....0G,2020yCat.1350....0G
star,cns5-4613,Gaia DR3 4479498508613790464,M2.5,6.268204565,5.195744239,0.960955319,,,,,,,,,,,2000.0,Corrected CNS5 4613; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Ophiuchus,279.8817390588379,9.02862549790261,2016.0,121.97881318336569,0.9311894,-19.85990199550522,0.7096372246742249,-21.528176088493577,0.8680430054664612,,,2020yCat.1350....0G,
star,cns5-0511,L 173-19,M2.0Ve,1.058445767,-4.149431419,-7.012162696,,,,,,,,,,13.326604,2000.0,Corrected CNS5 511; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Eridanus,30.160435097325607,-55.96826051259185,2016.0,121.70844820778298,0.035556816,113.394990916631,0.03116534650325775,-69.5591660509173,0.03799523785710335,,,2020yCat.1350....0G,
star,cns5-5672,HD 217357,K7+Vk,2.833314423,2.145818271,-7.422856546,34.813929,16.868525,0.529593,3828,0.63542384,0.10074715,0.7218945,-0.6054,12.032092,8.292031,2000.0,Corrected CNS5 5672; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Full source space motion.,Aquarius,345.06283531994274,-22.524089212751498,2016.0,121.50453939146767,0.028305054,-902.0731782618114,0.02709919773042202,58.044865405649034,0.022477850317955017,15.908467292785645,0.1566740870475769,2020yCat.1350....0G,2020yCat.1350....0G
star,cns5-0288,Ross 318,M3.0V,-4.526221302,6.757545983,1.263043886,,,,3272,,0.032471366,0.56082404,-0.4433,,,2000.0,Corrected CNS5 288; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Cassiopeia,15.659011875595588,71.67812049454075,2016.0,121.49459071370053,0.017791841,1746.7010132181863,0.016728950664401054,-381.76236971875386,0.01708170771598816,,,2020yCat.1350....0G,
brown_dwarf,cns5-2901,WISE J115013.85+630241.5,T8,-3.486747431,3.570555949,6.553298282,,,,,,,,,,,2000.0,Corrected CNS5 2901; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Ursa Major,177.5577203,63.0448125,2000.0,121.4,2.7,407.2,1.1,-540.4,0.9,,,2014yCat.2328....0C; 2021ApJS..253....7K,
star,cns5-4399,Mu2 Her B,,4.564654229,5.933999868,3.592405379,,,,,,,,,,,2000.0,Corrected CNS5 4399; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Hercules,266.60269364370964,27.71382058642485,2016.0,120.42617774509026,0.3126345,-259.3826125011458,0.24073949456214905,-671.0128060853901,0.4252399802207947,,,2020yCat.1350....0G,
brown_dwarf,cns5-0963,2MASS J03480772-6022270,T7,0.363202378,-5.835996235,-5.927738351,,,,,,,,,,,2000.0,Corrected CNS5 963; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Reticulum,57.0305433,-60.3764642,2000.0,120.0999984741211,1.8,-279.70001220703125,0.6000000238418579,-768.5,0.699999988079071,,,2014yCat.2328....0C; 2019ApJS..240...19K,
white_dwarf,cns5-0007,LAWD 96,DAP5.8,2.373337039,-1.280497552,-7.881382999,,,,,,,,,,13.446780,2000.0,Corrected CNS5 7; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Phoenix,0.5484242194982256,-43.16843961826971,2016.0,120.04827897509847,0.027644819,613.7852695338222,0.018288196995854378,-686.9892403643487,0.0174532700330019,,,2020yCat.1350....0G,
star,cns5-4400,Mu2 Her A,,4.585121726,5.960780473,3.608476279,,,,,,,,,,,2000.0,Corrected CNS5 4400; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Hercules,266.60286144324283,27.713737369131668,2016.0,119.88706136425247,0.23129877,-413.9743802890454,0.16249601542949677,-798.5163008756674,0.22695285081863403,,,2020yCat.1350....0G,
white_dwarf,cns5-3356,Wolf 489,DC9,3.132746744,-1.841131710,7.514982754,,,,,,,,,,,2000.0,Corrected CNS5 3356; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Virgo,204.11607940811783,3.674479286708736,2016.0,119.79801348412462,0.032681786,-3735.8392446179887,0.0256545078009367,-1113.5811368534298,0.01820230856537819,,,2020yCat.1350....0G,
star,cns5-4544,G 227-29,M4.0V,-0.187931801,7.431990338,3.802990288,,,,,,,,,,,2000.0,Corrected CNS5 4544; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Draco,275.6038379584113,62.04499387477445,2016.0,119.75186488791154,0.040633563,-955.101711187115,0.04673369228839874,-1235.6089553660775,0.03977483883500099,,,2020yCat.1350....0G,
star,cns5-1264,HD 32450A,K7,-5.232793457,-4.666038301,-4.556997389,,,,,,,,,,9.048492,2000.0,Corrected CNS5 1264; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Lepus,75.6178310374648,-21.257878326934936,2016.0,119.59099093791484,0.04759632,-166.87715611673468,0.034868888556957245,-269.1830075052256,0.03482937440276146,,,2020yCat.1350....0G,
star,cns5-5848,G 130-4,M4.5Ve,-2.344313699,7.250062577,-3.445954477,,,,,,,,,,13.058282,2000.0,Corrected CNS5 5848; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Andromeda,355.7815091563796,36.536310377293006,2016.0,119.5794051981195,0.063160494,941.8406662808038,0.056527748703956604,-151.27152377976955,0.04829268902540207,,,2020yCat.1350....0G,
star,cns5-2849,SCR J1138-7721,M5.0V,3.904444552,-7.086099786,-2.179156709,,,,,,,,,,15.164061,2000.0,Corrected CNS5 2849; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Chamaeleon,174.52796501310212,-77.3607589439316,2016.0,119.3471951321359,0.03941185,-2063.828790370113,0.038078147917985916,616.5933984794495,0.039443496614694595,,,2020yCat.1350....0G,
star,cns5-1263,HD 32450B,,-5.265461952,-4.695131731,-4.585476279,,,,,,,,,,10.974979,2000.0,Corrected CNS5 1263; J2000 Sun-relative Galactic position. SIMBAD exact CNS5 identity. Transverse-only source motion; radial velocity unavailable or withheld.,Lepus,75.61776596344842,-21.257639202011276,2016.0,118.84907636542617,0.08921311,-111.65569813406326,0.20715636014938354,-235.8333802754412,0.12931251525878906,,,2020yCat.1350....0G,
